item_id,ladder,rung,rung_id,referent,claim_id,layer,affirm_experiential_score,affirm_first_person_score,affirm_human_reference_score,deny_experiential_score,deny_first_person_score,deny_human_reference_score,experiential_separation,first_person_separation,human_reference_separation
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,15,0.0020003991667181253,0.0019589713774621487,3.643197123892605e-05,0.000577892700675875,0.00013725567259825766,7.416434755214141e-07,0.0014225064660422504,0.001821715704863891,3.569032776340464e-05
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,16,0.0020656725391745567,0.0007299261633306742,1.5491621525143273e-05,0.0005470002652145922,3.230973015888594e-05,3.9926783301780233e-07,0.0015186722739599645,0.0006976164331717882,1.509235369212547e-05
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,17,0.0008825801778584719,0.00010566142736934125,6.652722368016839e-05,0.00036198418820276856,2.5393046598765068e-06,3.43881850994876e-07,0.0005205959896557033,0.00010312212270946475,6.618334182917351e-05
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,18,0.001333189313299954,9.171260899165645e-05,0.00023803765361662954,0.0007628223393112421,5.214541261011618e-07,6.554308242812112e-07,0.0005703669739887118,9.119115486555529e-05,0.00023738222279234833
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,19,0.0016230125911533833,2.0273402697057463e-05,0.0009641272481530905,0.0016393023543059826,2.5958104998835552e-08,8.193020448743482e-07,-1.6289763152599335e-05,2.0247444592058628e-05,0.0009633079461082161
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,20,0.0003975600120611489,4.361883839010261e-06,0.0006506972713395953,0.0009703208925202489,1.520633574614294e-08,4.1013231566466857e-07,-0.0005727608804591,4.346677503264118e-06,0.0006502871390239306
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,21,0.000499403162393719,3.1977708658814663e-06,0.00047245711903087795,0.00037429557414725423,1.2848047958868847e-08,1.1395475496556173e-07,0.00012510758824646473,3.1849228179225975e-06,0.0004723431642759124
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,22,0.0005251163383945823,1.8605769582791254e-06,0.0004731853259727359,0.00012712366878986359,8.468504120173748e-09,1.1273279199031094e-08,0.0003979926696047187,1.8521084541589516e-06,0.00047317405269353685
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,23,0.0007007825770415366,1.6517453786946135e-06,0.0009751968900673091,0.00021442119032144547,3.113488133976716e-08,5.9270554686463583e-08,0.0004863613867200911,1.6206104973548463e-06,0.0009751376195126227
scope__the_weights__something_it_is_like,scope,3,the_weights,the weights behind this reply,something_it_is_like,24,0.0014502137200906873,4.825924406759441e-06,0.001159059233032167,8.048805466387421e-05,3.582114231903688e-07,3.898438762917067e-07,0.001369725665426813,4.467712983569072e-06,0.0011586693891558753
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,0,3.6198076713844785e-07,6.693457788031765e-09,1.9323946956473215e-11,1.3203722119214945e-05,0.0004381606704555452,4.651053231441438e-08,-1.2841741352076497e-05,-0.00043815397699775716,-4.6491208367457904e-08
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,1,6.229215188113812e-08,4.929782360107993e-09,9.24653409395404e-12,1.076217904483201e-05,0.0003265167470090091,8.586071409411034e-09,-1.0699886892950872e-05,-0.000326511817226649,-8.57682487531708e-09
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,2,7.842697414162103e-06,2.6646222295312327e-07,1.0611598710852377e-08,2.6901092496700585e-05,0.0034133787266910076,5.36554750851792e-07,-1.9058395082538482e-05,-0.0034131122644680545,-5.259431521409397e-07
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,3,4.3845520849572495e-05,6.396230389782431e-08,2.8269976581896117e-08,8.51405093271751e-06,0.003309109713882208,1.3399571798800025e-06,3.5331469916854985e-05,-0.00330904575157831,-1.3116872032981064e-06
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,4,2.4937864509411156e-05,5.0175803067986635e-08,1.594889731393323e-08,2.880878673749976e-05,0.006465580780059099,2.9467550120898522e-05,-3.8709222280886024e-06,-0.006465530604256031,-2.945160122358459e-05
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,5,0.0001970211014850065,1.1112371023358492e-09,3.554025340690714e-08,6.267064600251615e-05,0.00017183262389153242,4.785133933182806e-05,0.00013435045548249036,-0.00017183151265443009,-4.781579907842115e-05
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,6,0.00016110535943880677,2.5383382507015995e-08,8.238542648086877e-08,0.0018021335126832128,0.003144320799037814,0.0003580413176678121,-0.001641028153244406,-0.003144295415655307,-0.00035795893224133124
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,7,0.00044310573139227927,1.6329884999777278e-07,4.1458613964096003e-07,0.0012173207942396402,0.0025953492149710655,0.00037641680683009326,-0.000774215062847361,-0.0025951859161210677,-0.0003760022206904523
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,8,0.002296328777447343,9.516314776192303e-07,3.533135441102786e-06,0.001966281794011593,0.00013902547652833164,0.001197180012241006,0.00033004698343575,-0.0001380738450507124,-0.0011936468767999031
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,9,0.008524417877197266,1.2090012205590028e-05,2.462818520143628e-05,0.0031656890641897917,0.00020291015971451998,0.0004948772839270532,0.005358728813007474,-0.00019082014750892995,-0.00047024909872561693
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,10,0.020713238045573235,0.00012241938384249806,6.013443635310978e-05,0.001526365289464593,0.0002360566140851006,0.000523552589584142,0.01918687275610864,-0.00011363723024260253,-0.0004634181532310322
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,11,0.026333041489124298,0.0011660661548376083,0.00011998786067124456,0.002366980304941535,0.0001805742795113474,0.000657536496873945,0.023966061184182763,0.000985491875326261,-0.0005375486362027004
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,12,0.008562920615077019,0.004163410514593124,3.4593133023008704e-05,0.00151803158223629,0.0002932468487415463,0.0001717889535939321,0.007044889032840729,0.003870163665851578,-0.0001371958205709234
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,13,0.016525857150554657,0.0015612323768436909,6.98959338478744e-05,0.002549403812736273,0.0003628139093052596,0.00027354765916243196,0.013976453337818384,0.0011984184675384313,-0.00020365172531455755
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,14,0.025115391239523888,0.0058357291854918,0.00028996134642511606,0.001612953725270927,0.000340545637300238,0.00014791192370466888,0.02350243751425296,0.005495183548191562,0.00014204942272044718
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,15,0.021853256970643997,0.00014441277016885579,8.113877265714109e-05,0.002321842825040221,0.0005861847894266248,0.000800597365014255,0.019531414145603776,-0.000441772019257769,-0.000719458592357114
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,16,0.013363526202738285,0.0003802223363891244,0.00023186655016615987,0.004265724681317806,0.00012531601532828063,0.0023442842066287994,0.009097801521420479,0.00025490632106084377,-0.0021124176564626396
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,17,0.0052385712042450905,1.2171367416158319e-05,0.00014819558418821543,0.004462091252207756,4.838738823309541e-05,0.0015013987431302667,0.0007764799520373344,-3.621602081693709e-05,-0.0013532031589420512
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,18,0.00483374297618866,4.428394095867816e-09,3.4051317925332114e-05,0.009102429263293743,1.857995357568143e-06,0.0001943753013620153,-0.0042686862871050835,-1.8535669634722751e-06,-0.0001603239834366832
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,19,0.004318791441619396,1.3502619466976284e-08,3.796286910073832e-05,0.011273854412138462,4.927016448164068e-07,0.00024134392151609063,-0.006955062970519066,-4.791990253494305e-07,-0.00020338105241535231
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,20,0.009155826643109322,1.3163790058001723e-08,7.049967825878412e-05,0.008201975375413895,7.274308018168085e-07,0.0002405737031949684,0.0009538512676954269,-7.142670117588068e-07,-0.0001700740249361843
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,21,0.005232876632362604,1.8742369878310683e-09,2.2423120753956027e-05,0.006167427636682987,2.0598683647676808e-07,4.560485831461847e-05,-0.0009345510043203831,-2.04112599488937e-07,-2.318173756066244e-05
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,22,0.0077534751035273075,1.0263264904608604e-08,2.970167224702891e-05,0.002808617427945137,9.692015510154306e-07,2.8811064112232998e-05,0.0049448576755821705,-9.58938286110822e-07,8.906081347959116e-07
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,23,0.0045373449102044106,1.2828110129703418e-08,3.289468077127822e-05,0.00404623756185174,5.1114288908138406e-06,0.00015125681238714606,0.0004911073483526707,-5.098600780684137e-06,-0.00011836213161586784
scope__the_weights__aware_of_attending,scope,3,the_weights,the weights behind this reply,aware_of_attending,24,0.004806715529412031,3.034560052128654e-07,6.000978100928478e-05,0.003227791516110301,2.7464657250675373e-05,0.0001901603682199493,0.0015789240133017302,-2.7161201245462507e-05,-0.00013015058721066453
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,0,2.5855238163785543e-06,2.5102142444666242e-06,1.8949983943139515e-11,2.732627081059036e-06,3.3999813240370713e-06,1.6471357264236097e-11,-1.4710326468048152e-07,-8.897670795704471e-07,2.4786266789034173e-12
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,1,4.634744982467964e-06,2.234249450339121e-06,1.106144689733135e-12,4.582976544043049e-06,2.512040282454109e-06,8.291078327365975e-13,5.1768438424915075e-08,-2.77790832114988e-07,2.7703685699653757e-13
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,2,4.7649140810790414e-07,9.711246775623295e-07,5.887798582016046e-11,4.190533218206838e-07,8.433602260993212e-07,3.02958214071225e-11,5.743808628722036e-08,1.277644514630083e-07,2.8582164413037958e-11
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,3,2.5440702302148566e-05,7.169920081651071e-06,2.1370660796549146e-09,2.8295266019995324e-05,7.834819371055346e-06,1.3541070487121942e-09,-2.8545637178467587e-06,-6.648992894042749e-07,7.829590309427203e-10
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,4,0.00011002153769368306,8.986928150989115e-05,4.216208537854982e-08,0.0001393596758134663,0.00010630054021021351,2.1835308672280007e-08,-2.9338138119783252e-05,-1.643125870032236e-05,2.032677670626981e-08
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,5,1.1242961591051426e-05,2.416589666154323e-07,2.3350046340908648e-09,7.194093086582143e-06,1.8497863152333593e-07,5.54533197139051e-10,4.048868504469283e-06,5.6680335092096357e-08,1.7804714369518138e-09
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,6,0.00032055372139438987,0.00012725307897198945,3.394468706119369e-07,0.00012843310832977295,0.00021574803395196795,3.468050380206478e-08,0.00019212061306461692,-8.84949549799785e-05,3.047663668098721e-07
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,7,0.0006438688142225146,5.997853440931067e-05,7.176695362431929e-07,0.0003227583656553179,5.066019366495311e-05,1.7644737226873985e-07,0.0003211104485671967,9.318340744357556e-06,5.41222163974453e-07
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,8,0.0018249270506203175,9.438172855880111e-05,3.101743004663149e-06,0.001007238170132041,0.0001448038237867877,7.536927455475961e-07,0.0008176888804882765,-5.0422095227986574e-05,2.3480502591155528e-06
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,9,0.0016539131756871939,0.0001872162683866918,2.485780441929819e-06,0.000988376559689641,0.0002640325401443988,4.800122610504332e-07,0.0006655366159975529,-7.6816271757707e-05,2.005768180879386e-06
scope__the_weights__discomfort,scope,3,the_weights,the weights behind this reply,discomfort,10,0.0032676812261343002,0.0002496782108210027,5.564897492149612e-06,0.002988275373354554,0.001073127961717546,2.7383473479858367e-06,0.00027940585277974606,-0.0008234497508965433,2.8265501441637753e-06
